OSEBuildingID,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity
22860,NonResidential,Mixed Use Property,6,NORTHWEST,47.68582,-122.33709,1996,1.0,3,55912,22850,33062,"Office, Parking, Retail Store",Parking,24052.0,Office,23501.0,Retail Store,9561.0,,2450442.75,0.0,2450443.0,0.0,,17.08,0.31
22863,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.65843,-122.38435,1957,1.0,2,20294,0,20294,"Office, Other",Other,18000.0,Office,2294.0,,0.0,,1735995.75,0.0,536408.0,1199588.0,,67.45,3.32
22866,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65708,-122.38383,1983,1.0,4,40571,10849,29722,Office,Office,24008.0,,0.0,,0.0,64.0,1286817.375,0.0,1286817.0,0.0,,8.97,0.22
22867,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65649,-122.38383,1983,1.0,4,41707,15659,26048,"Office, Parking",Office,41707.0,Parking,12000.0,,0.0,78.0,1755788.5,0.0,1755788.0,0.0,,12.24,0.29
22881,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.65118,-122.37875,1960,1.0,2,57644,0,57644,"Non-Refrigerated Warehouse, Office, Other - Services",Office,20176.0,Other - Services,19440.0,Non-Refrigerated Warehouse,15490.0,,2189735.0,0.0,1591510.0,598225.0,,42.87,0.74
22883,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.64913,-122.37929,1955,1.0,2,39497,0,39497,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,25547.0,Office,13950.0,,0.0,9.0,1700057.375,0.0,1344071.0,355986.0,,28.28,0.72
22936,Nonresidential COS,Other,3,EAST,47.6303,-122.3142,1932,1.0,1,33087,0,33087,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,53776.0,,0.0,,0.0,,3548858.25,0.0,1443141.0,2105717.0,,121.9,3.68
22940,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70793,-122.33316,1982,1.0,2,27574,0,27574,Office,Office,27574.0,,0.0,,0.0,73.0,1211349.25,0.0,1211349.0,0.0,,8.44,0.31
22953,NonResidential,Retail Store,5,NORTH,47.70747,-122.32249,1965,1.0,1,24982,0,24982,Retail Store,Retail Store,24982.0,,0.0,,0.0,99.0,335245.0,0.0,335245.0,0.0,,2.34,0.09
22955,NonResidential,Senior Care Community,5,NORTH,47.71069,-122.32674,1998,1.0,5,43661,0,43661,"Parking, Senior Care Community",Senior Care Community,43661.0,Parking,0.0,,0.0,4.0,3936421.5,0.0,2741695.0,1194726.0,,82.57,1.89
22962,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70842,-122.3332,1987,1.0,3,76105,27307,48798,Office,Office,76105.0,,0.0,,0.0,91.0,2472350.25,0.0,2472350.0,0.0,,17.24,0.23
23008,NonResidential,Mixed Use Property,5,NORTH,47.70983,-122.31865,1952,1.0,2,32009,0,32009,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,17500.0,Retail Store,15770.0,Office,4000.0,,1998725.25,0.0,1340993.0,657732.0,,44.28,1.38
23011,NonResidential,Retail Store,5,NORTH,47.70708,-122.32251,1966,1.0,1,41615,0,41615,Retail Store,Retail Store,41615.0,,0.0,,0.0,69.0,1900006.25,0.0,1900006.0,0.0,,13.25,0.32
23017,NonResidential,Medical Office,5,NORTH,47.70676,-122.32264,1988,1.0,3,28841,0,28841,Medical Office,Medical Office,28841.0,,0.0,,0.0,55.0,1459199.75,0.0,955324.0,503875.0,,33.42,1.16
23020,NonResidential,Self-Storage Facility,5,NORTH,47.70782,-122.31873,1977,2.0,2,33344,0,33344,"Office, Parking, Self-Storage Facility",Self-Storage Facility,31360.0,Office,984.0,Parking,0.0,,123767.2031,0.0,123767.0,0.0,,0.86,0.03
23022,Nonresidential COS,Other,5,NORTH,47.70541,-122.32232,2005,2.0,1,30498,0,30498,Other - Recreation,Other - Recreation,30498.0,,0.0,,0.0,,2436063.0,0.0,1066226.0,1369837.0,,80.19,2.63
23040,NonResidential,K-12 School,1,DELRIDGE,47.51698,-122.35946,1924,1.0,2,42975,0,42975,K-12 School,K-12 School,21405.0,,0.0,,0.0,92.0,959352.0,0.0,173165.0,786187.0,,42.96,1.0
23049,NonResidential,Other,1,DELRIDGE,47.53366,-122.33733,1963,1.0,1,23260,0,23260,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",13075.0,Office,10185.0,,0.0,,1612105.75,0.0,719779.0,892327.0,,52.41,2.25
23051,NonResidential,Small- and Mid-Sized Office,1,DELRIDGE,47.53309,-122.33977,1988,1.0,2,30659,0,30659,"Data Center, Non-Refrigerated Warehouse, Office",Office,27262.0,Non-Refrigerated Warehouse,8653.0,Data Center,285.0,88.0,2619088.5,0.0,1804388.0,814700.0,,55.85,1.82
23056,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63132,-122.34136,1920,1.0,2,27144,0,27144,Other,Other,27144.0,,0.0,,0.0,,1012024.313,0.0,458796.0,553228.0,,32.58,1.2
23064,NonResidential,Other,5,NORTHWEST,47.70969,-122.34557,1970,5.0,1,23166,0,23166,Other,Other,23166.0,,0.0,,0.0,,3475804.25,0.0,3.0,3475801.0,,184.6,7.97
23065,NonResidential,Medical Office,5,NORTHWEST,47.70558,-122.33486,1979,1.0,2,34759,0,34759,"Medical Office, Parking",Medical Office,44667.0,Parking,0.0,,0.0,81.0,1633105.375,0.0,1633105.0,0.0,,11.39,0.33
23071,NonResidential,Hospital,5,NORTHWEST,47.71425,-122.33689,1966,8.0,1,415632,0,415632,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),483520.0,Parking,266833.0,,0.0,85.0,98960776.0,0.0,42864158.0,56096612.0,,3278.11,7.89
23076,NonResidential,Worship Facility,5,NORTHWEST,47.71745,-122.33221,1965,1.0,2,44719,0,44719,"Medical Office, Office, Worship Facility",Worship Facility,45909.0,Medical Office,1025.0,Office,972.0,,1614026.25,0.0,704681.0,909345.0,,53.21,1.19
23098,NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,47.57894,-122.31287,1965,1.0,1,21603,0,21603,Supermarket/Grocery Store,Supermarket/Grocery Store,21603.0,,0.0,,0.0,16.0,5833800.0,0.0,3900058.0,1933742.0,,129.89,6.01
23113,NonResidential,Medical Office,3,EAST,47.62014,-122.31228,1964,1.0,3,591981,0,591981,"Medical Office, Other/Specialty Hospital, Outpatient Rehabilitation/Physical Therapy, Parking",Medical Office,520187.0,Parking,282392.0,Other/Specialty Hospital,54159.0,60.0,102673696.0,0.0,48002292.0,54671394.0,,3238.24,5.47
23115,NonResidential,Distribution Center,1,DELRIDGE,47.53158,-122.33568,1979,1.0,1,42900,0,42900,Distribution Center,Distribution Center,43050.0,,0.0,,0.0,53.0,436252.5,0.0,436253.0,0.0,,3.04,0.07
23117,Campus,Other,1,DELRIDGE,47.51885,-122.33421,2005,5.0,1,57952,0,57952,Adult Education,Adult Education,57952.0,,0.0,,0.0,,3091387.5,0.0,1474450.0,1616937.0,,96.15,1.66
23120,NonResidential,Other,1,DELRIDGE,47.52956,-122.33592,1971,1.0,1,26232,0,26232,"Office, Other - Services",Other - Services,18262.0,Office,7970.0,,0.0,,3094090.0,0.0,902081.0,2192009.0,,122.71,4.68
23158,NonResidential,Warehouse,3,DOWNTOWN,47.59783,-122.31554,1956,1.0,2,25840,0,25840,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,25840.0,,0.0,,0.0,92.0,313528.0938,0.0,313528.0,0.0,,2.19,0.08
23161,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59721,-122.31838,1988,1.0,1,45145,0,45145,Office,Office,43813.0,,0.0,,0.0,,1268459.0,0.0,514491.0,753968.0,,43.63,0.97
23164,NonResidential,Small- and Mid-Sized Office,3,DOWNTOWN,47.59728,-122.31587,2001,1.0,5,70332,22095,48237,"Office, Parking",Office,44417.0,Parking,25915.0,,0.0,89.0,1981115.25,0.0,1866104.0,115011.0,,19.12,0.27
23204,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.55813,-122.3189,1971,1.0,1,50546,0,50546,K-12 School,K-12 School,53234.0,,0.0,,0.0,94.0,1155080.5,0.0,1066312.0,88768.0,,12.15,0.24
23228,NonResidential,Supermarket / Grocery Store,6,BALLARD,47.6899,-122.37619,1994,1.0,1,45522,0,45522,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,45522.0,Parking,0.0,,0.0,22.0,12250422.0,0.0,7019711.0,5230709.0,,326.74,7.18
23231,NonResidential,Retail Store,5,NORTHWEST,47.72286,-122.34612,1979,1.0,2,20088,0,20088,"Office, Parking, Retail Store",Retail Store,16080.0,Office,3500.0,Parking,508.0,,326778.6875,0.0,326778.0,0.0,,2.28,0.11
23265,Campus,Other,1,GREATER DUWAMISH,47.57049,-122.34857,1989,5.0,2,138907,0,138907,Other,Other,139557.0,,0.0,,0.0,,7837692.5,0.0,5130303.0,2707389.0,,179.55,1.29
23268,NonResidential,Small- and Mid-Sized Office,1,GREATER DUWAMISH,47.56999,-122.34703,1997,1.0,2,40657,0,40657,"Office, Parking",Office,40657.0,Parking,0.0,,0.0,57.0,2826828.0,0.0,2742404.0,84424.0,,23.6,0.58
23277,NonResidential,Warehouse,1,GREATER DUWAMISH,47.57279,-122.35066,1900,1.0,1,20200,0,20200,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18700.0,Office,1500.0,,0.0,,269016.6875,0.0,260808.0,8209.0,,2.25,0.11
23297,NonResidential,Residence Hall,3,EAST,47.6073,-122.32585,1904,1.0,1,44086,0,44086,Residence Hall/Dormitory,Residence Hall/Dormitory,44091.0,,0.0,,0.0,29.0,3652708.75,1920474.25,1218944.0,513291.0,,184.0,4.17
23299,NonResidential,Small- and Mid-Sized Office,3,EAST,47.60663,-122.32526,1970,1.0,7,54372,20824,33548,"Office, Parking",Office,54372.0,Parking,15000.0,,0.0,94.0,1403820.0,0.0,1403820.0,0.0,,9.79,0.18
23310,NonResidential,Other,3,EAST,47.60709,-122.32416,1951,1.0,1,47699,0,47699,"Museum, Parking",Museum,47000.0,Parking,0.0,,0.0,,14524386.0,8630381.0,5782654.0,111350.0,,712.39,14.94
23311,NonResidential,Medical Office,3,EAST,47.60862,-122.32372,1945,1.0,0,274568,0,274568,"Medical Office, Parking",Medical Office,228133.0,Parking,135954.0,,0.0,52.0,25311526.0,13296249.0,12015275.0,0.0,,1110.07,4.04
23313,NonResidential,Small- and Mid-Sized Office,3,EAST,47.60819,-122.32282,1956,1.0,3,21282,0,21282,Office,Office,19658.0,,0.0,,0.0,69.0,1245923.75,762542.3125,483381.0,0.0,,62.23,2.92
23320,NonResidential,Other,2,SOUTHEAST,47.54563,-122.27616,1921,1.0,2,41022,0,41022,Other,Other,41022.0,,0.0,,0.0,,3787648.25,0.0,3787648.0,0.0,,26.41,0.64
23397,NonResidential,Other,1,DELRIDGE,47.57058,-122.35626,1966,1.0,2,28109,0,28109,Other,Other,28109.0,,0.0,,0.0,,3612526.75,0.0,3326281.0,286245.0,,38.39,1.37
23331,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.72986,-122.29278,1985,1.0,3,33580,12990,20590,"Office, Parking",Office,20590.0,Parking,12990.0,,0.0,100.0,409578.4063,0.0,409579.0,0.0,,2.86,0.09
23342,NonResidential,Warehouse,5,NORTH,47.72051,-122.30103,1977,1.0,1,21936,0,21936,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21936.0,,0.0,,0.0,100.0,113130.0,0.0,71827.0,41303.0,,2.69,0.12
23343,NonResidential,Other,5,NORTH,47.72083,-122.29979,1969,1.0,1,30160,0,30160,Other,Other,30139.0,,0.0,,0.0,,1045838.5,0.0,244597.0,801241.0,,44.26,1.47
23368,NonResidential,Mixed Use Property,7,DOWNTOWN,47.61056,-122.33661,1909,1.0,11,111137,0,111137,"Bank Branch, Multifamily Housing, Office, Other, Retail Store",Office,42939.0,Multifamily Housing,40878.0,Bank Branch,10887.0,,9546165.0,0.0,4602455.0,4943709.0,,294.65,2.65
23396,NonResidential,Other,1,DELRIDGE,47.56319,-122.35067,1997,1.0,1,40189,0,40189,"Office, Other - Utility, Parking",Other - Utility,28347.0,Office,9113.0,Parking,0.0,,1509292.0,0.0,921235.0,588057.0,,37.65,0.94
23400,NonResidential,Small- and Mid-Sized Office,1,DELRIDGE,47.56877,-122.36369,1988,1.0,2,66484,0,66484,"Non-Refrigerated Warehouse, Office, Retail Store",Office,49334.0,Non-Refrigerated Warehouse,18000.0,Retail Store,9000.0,69.0,3046543.0,0.0,3046543.0,0.0,,21.24,0.32
23404,NonResidential,Small- and Mid-Sized Office,3,EAST,47.60789,-122.32249,1959,1.0,3,25151,0,25151,Office,Office,24155.0,,0.0,,0.0,85.0,1356874.75,748984.6875,607890.0,0.0,,62.05,2.47
23408,NonResidential,Hotel,3,EAST,47.60958,-122.32646,1928,1.0,6,35770,0,35770,Hotel,Hotel,35770.0,,0.0,,0.0,56.0,2640980.25,0.0,605147.0,2035833.0,,112.34,3.14
23410,NonResidential,Hotel,3,EAST,47.60981,-122.32687,1928,1.0,9,48006,0,48006,Hotel,Hotel,48006.0,,0.0,,0.0,85.0,3239754.0,0.0,1533438.0,1706316.0,,101.31,2.11
23416,NonResidential,Mixed Use Property,2,DOWNTOWN,47.59949,-122.31851,1960,1.0,2,29631,0,29631,"Office, Restaurant, Supermarket/Grocery Store",Supermarket/Grocery Store,16000.0,Office,13000.0,Restaurant,5000.0,,5144392.0,0.0,2737254.0,2407137.0,,146.93,4.96
23418,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59727,-122.32196,1989,1.0,2,23472,0,23472,"Office, Other, Retail Store",Office,20695.0,Other,1065.0,Retail Store,945.0,,1625308.625,0.0,864104.0,761205.0,,46.45,1.98
23419,Nonresidential COS,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.5956,-122.32292,1973,1.0,2,21315,0,21315,Office,Office,20424.0,,0.0,,0.0,34.0,2796425.0,0.0,820533.0,1975892.0,,110.66,5.19
23459,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.62481,-122.35762,1984,1.0,4,57110,15812,41298,"Office, Parking",Office,36867.0,Parking,28390.0,,0.0,69.0,2190460.0,0.0,1994494.0,195966.0,,24.31,0.43
23846,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61833,-122.35871,1979,1.0,3,34030,0,34030,Office,Office,34030.0,,0.0,,0.0,50.0,1748629.875,0.0,1530330.0,218300.0,,22.26,0.65
23503,NonResidential,Restaurant,1,SOUTHWEST,47.58654,-122.37644,1902,1.0,2,20398,0,20398,"Office, Restaurant",Restaurant,19232.0,Office,1166.0,,0.0,,9313513.0,0.0,3478554.0,5834959.0,,334.15,16.38
23504,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.5746,-122.32637,1952,1.0,1,41308,0,41308,Distribution Center,Distribution Center,41308.0,,0.0,,0.0,7.0,1642471.5,0.0,1054767.0,587704.0,,38.57,0.93
23562,NonResidential,Mixed Use Property,7,DOWNTOWN,47.60195,-122.33516,1913,1.0,3,43878,0,43878,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Retail Store",Multifamily Housing,12000.0,Office,8262.0,Retail Store,6312.0,,769771.3125,0.0,769771.0,0.0,,5.37,0.12
23566,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.35843,1912,1.0,3,34976,0,34976,Performing Arts,Performing Arts,34976.0,,0.0,,0.0,,873711.125,0.0,665472.0,208239.0,,15.7,0.45
23618,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.65674,-122.37223,1957,1.0,1,38255,0,38255,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,38255.0,,0.0,,0.0,12.0,985401.8125,0.0,401825.0,583577.0,,33.8,0.88
23622,Campus,Other,7,MAGNOLIA / QUEEN ANNE,47.65561,-122.38063,1955,23.0,1,260241,0,260241,Other,Other,260241.0,,0.0,,0.0,,34012980.0,0.0,26894616.0,7118362.0,,565.55,2.17
23653,NonResidential,Small- and Mid-Sized Office,6,LAKE UNION,47.65103,-122.35541,1989,1.0,3,48924,0,48924,"Office, Parking",Office,31325.0,Parking,13143.0,,0.0,71.0,2282551.25,0.0,1343373.0,939178.0,,59.24,1.21
23671,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64168,-122.32562,1959,1.0,4,50333,18036,32297,Office,Office,50333.0,,0.0,,0.0,88.0,1602084.375,0.0,1602084.0,0.0,,11.17,0.22
23672,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.6404,-122.32553,1986,1.0,4,57432,21906,35526,"Office, Parking",Office,34160.0,Parking,19650.0,,0.0,,2520483.25,0.0,2520483.0,0.0,,17.57,0.31
23673,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.63995,-122.32557,1969,1.0,3,25912,7956,17956,"Office, Parking",Office,17332.0,Parking,9162.0,,0.0,,666740.3125,0.0,666740.0,0.0,,4.65,0.18
23674,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64113,-122.32625,2000,1.0,3,57132,21908,35224,"Office, Parking",Office,33705.0,Parking,21908.0,,0.0,73.0,1994967.75,0.0,1994967.0,0.0,,13.91,0.24
23689,NonResidential,Worship Facility,1,DELRIDGE,47.52172,-122.35487,1957,1.0,2,24224,0,24224,"Parking, Worship Facility",Worship Facility,24224.0,Parking,0.0,,0.0,52.0,968026.3125,0.0,534935.0,433091.0,,26.73,1.1
23691,NonResidential,Worship Facility,1,DELRIDGE,47.51989,-122.35489,1963,1.0,1,23706,0,23706,Worship Facility,Worship Facility,23706.0,,0.0,,0.0,78.0,400770.9063,0.0,176869.0,223902.0,,13.12,0.55
23701,NonResidential,Warehouse,2,GREATER DUWAMISH,47.5465,-122.31704,1963,1.0,1,31900,0,31900,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,28000.0,Office,4000.0,,0.0,,1964681.25,0.0,1964681.0,0.0,,13.7,0.43
23711,NonResidential,Other,1,SOUTHWEST,47.5219,-122.38787,1917,1.0,1,49066,0,49066,Social/Meeting Hall,Social/Meeting Hall,49000.0,,0.0,,0.0,,3835202.0,0.0,538005.0,3297197.0,,178.86,3.65
23712,NonResidential,Worship Facility,1,SOUTHWEST,47.52097,-122.38688,1952,1.0,3,30740,0,30740,"Other - Recreation, Worship Facility",Worship Facility,28293.0,Other - Recreation,11630.0,,0.0,,1686262.25,0.0,612433.0,1073829.0,,61.3,1.99
23716,NonResidential,Supermarket / Grocery Store,2,SOUTHEAST,47.52262,-122.26922,1959,1.0,1,67450,0,67450,Supermarket/Grocery Store,Supermarket/Grocery Store,42760.0,,0.0,,0.0,97.0,2842819.5,0.0,2061754.0,781065.0,,55.86,0.83
23730,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.65649,-122.37507,1948,1.0,1,46970,0,46970,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,46970.0,,0.0,,0.0,,882896.5,0.0,882896.0,0.0,,6.16,0.13
23736,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.6331,-122.37582,1931,1.0,1,47554,0,47554,"Non-Refrigerated Warehouse, Office, Other, Parking, Retail Store",Non-Refrigerated Warehouse,18133.0,Office,8679.0,Retail Store,2388.0,,1035554.688,0.0,844482.0,191073.0,,16.04,0.34
23742,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63063,-122.37428,1979,1.0,2,43016,5400,37616,Office,Office,43016.0,,0.0,,0.0,100.0,1234095.5,0.0,107823.0,1126273.0,,60.57,1.41
23743,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.63034,-122.37412,1931,1.0,1,24196,0,24196,"Medical Office, Non-Refrigerated Warehouse, Office, Other",Other,8711.0,Non-Refrigerated Warehouse,6792.0,Office,5306.0,,1055033.0,0.0,731279.0,323754.0,,22.29,0.92
23744,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63128,-122.37387,1940,1.0,2,20671,0,20671,Office,Office,20671.0,,0.0,,0.0,98.0,638507.125,0.0,198321.0,440186.0,,24.76,1.2
23757,NonResidential,Warehouse,2,GREATER DUWAMISH,47.58065,-122.33356,1927,1.0,1,21600,0,21600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21600.0,,0.0,,0.0,57.0,499828.5938,0.0,264154.0,235675.0,,14.36,0.66
23762,NonResidential,Worship Facility,1,SOUTHWEST,47.50959,-122.37417,1977,1.0,1,35844,0,35844,Worship Facility,Worship Facility,35844.0,,0.0,,0.0,14.0,866126.375,0.0,866126.0,0.0,,6.04,0.17
23768,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.66116,-122.34172,1916,1.0,3,31774,0,31774,"Office, Parking, Retail Store",Office,19896.0,Retail Store,13941.0,Parking,0.0,85.0,1639136.25,0.0,1477827.0,161309.0,,18.87,0.59
23834,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56121,-122.33872,1953,1.0,1,26094,0,26094,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,26094.0,,0.0,,0.0,19.0,709990.8125,0.0,709991.0,0.0,,4.95,0.19
23835,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1.0,2,23687,0,23687,Office,Office,23687.0,,0.0,,0.0,68.0,1084553.75,0.0,1084554.0,0.0,,7.56,0.32
23836,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1.0,2,24221,0,24221,Office,Office,24221.0,,0.0,,0.0,20.0,1435562.75,0.0,1435563.0,0.0,,10.01,0.41
23857,NonResidential,Mixed Use Property,7,DOWNTOWN,47.60546,-122.34091,1900,1.0,2,71919,14083,57836,"Office, Parking, Retail Store",Office,34550.0,Retail Store,23085.0,Parking,11465.0,37.0,5381105.0,0.0,5381104.0,0.0,,37.51,0.52
23858,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60546,-122.34091,1900,1.0,2,32027,0,32027,"Office, Retail Store",Office,17526.0,Retail Store,14501.0,,0.0,54.0,3999505.25,0.0,1820615.0,2178890.0,,128.41,4.01
23861,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.6032,-122.33663,1906,1.0,3,32160,0,32160,"Office, Retail Store",Office,35693.0,Retail Store,14219.0,,0.0,,2805826.0,0.0,2805826.0,0.0,,19.56,0.61
23863,NonResidential,Other,2,GREATER DUWAMISH,47.59549,-122.32538,1992,1.0,3,47836,7572,40264,"Other - Lodging/Residential, Parking",Other - Lodging/Residential,43336.0,Parking,4500.0,,0.0,,3540225.75,0.0,1699980.0,1840246.0,,109.59,2.29
23867,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58802,-122.32111,1914,1.0,3,34425,0,34425,"Non-Refrigerated Warehouse, Office",Office,34425.0,Non-Refrigerated Warehouse,15536.0,,0.0,84.0,2018385.75,0.0,1238171.0,780215.0,,50.07,1.45
23877,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.55226,-122.29629,1971,1.0,2,52609,0,52609,K-12 School,K-12 School,52609.0,,0.0,,0.0,67.0,1801941.75,0.0,1066165.0,735777.0,,46.51,0.88
23888,NonResidential,Medical Office,1,SOUTHWEST,47.57296,-122.38643,1984,1.0,3,40304,12000,28304,"Medical Office, Parking",Medical Office,20106.0,Parking,16412.0,,0.0,5.0,1961581.5,0.0,1961581.0,0.0,,13.67,0.34
23896,NonResidential,Distribution Center,1,GREATER DUWAMISH,47.52878,-122.32771,1990,1.0,1,29619,0,29619,"Distribution Center, Office",Distribution Center,15000.0,Office,14619.0,,0.0,50.0,1280263.75,0.0,553737.0,726527.0,,42.45,1.43
23906,NonResidential,K-12 School,3,CENTRAL,47.59692,-122.30601,1922,1.0,2,21592,0,21592,K-12 School,K-12 School,20700.0,,0.0,,0.0,47.0,1431784.0,0.0,472592.0,959192.0,,54.24,2.51
23956,NonResidential,K-12 School,5,NORTH,47.69061,-122.31992,1931,1.0,2,23923,0,23923,K-12 School,K-12 School,23923.0,,0.0,,0.0,69.0,805643.5,0.0,504519.0,301124.0,,19.51,0.82
23910,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.59976,-122.31441,1907,1.0,3,25200,0,25200,"Office, Retail Store",Office,16000.0,Retail Store,8000.0,,0.0,47.0,1748444.25,0.0,1208901.0,539543.0,,37.08,1.47
23912,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.59973,-122.31331,1947,1.0,1,45068,0,45068,Office,Office,45068.0,,0.0,,0.0,100.0,284857.3125,0.0,141784.0,143073.0,Low outlier,8.59,0.19
23918,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.59693,-122.31124,1963,1.0,2,28296,0,28296,Office,Office,26899.0,,0.0,,0.0,80.0,1328461.25,0.0,1328461.0,0.0,,9.26,0.33
23928,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.61744,-122.30514,1999,1.0,3,31357,0,31357,"Medical Office, Office, Parking",Office,25500.0,Medical Office,5000.0,Parking,0.0,55.0,1965075.625,0.0,1774664.0,190411.0,,22.48,0.72
23930,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.55945,-122.33601,1968,1.0,1,160000,0,160000,Distribution Center,Distribution Center,160000.0,,0.0,,0.0,94.0,1157976.5,0.0,1157977.0,0.0,,8.07,0.05
23934,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55601,-122.33627,1960,1.0,1,53550,0,53550,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,53550.0,,0.0,,0.0,11.0,4590246.5,0.0,1499028.0,3091218.0,,174.62,3.26
23935,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55716,-122.33744,1924,1.0,1,38412,0,38412,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,32000.0,Office,8000.0,,0.0,62.0,1628540.0,0.0,421294.0,1207246.0,,67.05,1.75
23936,NonResidential,Self-Storage Facility,2,GREATER DUWAMISH,47.55662,-122.33728,1930,1.0,1,25881,0,25881,Self-Storage Facility,Self-Storage Facility,25881.0,,0.0,,0.0,,545426.375,0.0,545426.0,0.0,,3.8,0.15
